"F1-10"	"F1-11"	"F1-12"	"F1-13"	"F1-14"	"F1-15"	"F1-16"	"F1-17"	"F1-18"	"F1-19"	"F1-20"	"F1-21"	"F1-22"	"F1-7"	"F1-8"	"F1-9"	"F3-10"	"F3-11"	"F3-12"	"F3-7"	"F3-8"	"F3-9"
"Sellimonas intestinalis_species_00029"	1.92462828797521	1.27636500167332	1.32454721288737	1.46032407762158	1.08431751612713	1.51150834768343	2.25740761606452	2.31963231381417	2.1453946962284	1.12545983945002	1.50906364086359	1.6425983440664	1.52891986998635	1.57619524946838	0.86663951980833	0.938417145735012	2.17384589737618	1.76846322975033	1.89288575955148	2.07669441124498	2.41107476099196	0.426822204628032
"Sellimonas intestinalis_species_00030"	1.95208072933569	1.02678622542494	1.16771063456803	1.39780350750883	0.971139980431718	1.55246588343172	2.14613943447521	2.3510852806267	2.14846373473144	1.2421881971053	1.39816586151133	1.60343714185362	1.56269247636753	1.41520849613371	0.770056457941038	1.07803972643024	2.09942910809917	1.71823491357069	1.86331933657357	2.11117643461247	2.41794192599551	0.97125551002881
"[Clostridium] innocuum_species_00031"	1.78217046051799	1.27636500167332	1.16771063456803	1.61537010789998	1.14032502790778	0.939889289815523	1.64942244832832	2.15858875779864	0.599174307448189	1.01123226584443	2.09077996152455	1.54503966517646	1.68464911409431	0.426121593060099	2.09243630481648	0.18989017546766	1.74216875498547	1.48627806063886	0	1.70154937002861	1.93559083066504	1.8821604146885
"Blautia pseudococcoides_species_00032"	1.77078237077036	0.574401489315331	1.68609533359399	1.32474414715044	1.17401482443143	1.81443716549422	2.20162270851178	2.1526402582447	1.95043364087314	1.63541923181288	2.16593651014451	2.19380891806804	2.42658680151138	0.778355052813478	1.07026861377768	0.321567365254288	1.78284598806787	1.36976670901758	1.92056698515402	1.48541910954697	2.16058503596552	1.64806440145486
"Blautia pseudococcoides_species_00033"	2.11495518392386	0.896691266678435	2.00674123033057	1.71667137296508	1.55750363165099	2.10561262568319	2.53708942549764	2.5084339127001	2.34447035723409	2.02937774437616	2.51260355118238	2.52237741747213	2.79086678628517	1.10288759165191	1.43777736961798	0.773481090677482	2.03924909812004	1.80810149778826	2.0765848929332	2.07669441124498	2.47679021091801	1.98362179080954
"Sellimonas intestinalis_species_00034"	1.62873382768871	0.966591960758173	0.965107165363477	1.126554836239	0.690193157441274	1.24795857301853	1.91785651814375	2.14660914973195	1.86543214500972	0.965337861623452	1.23067034685926	1.20806364561637	1.24055232690803	1.04161501034013	0.691201917079779	0.731379223988656	1.78284598806787	1.51907194080843	1.76020349569496	2.0392366246999	2.14490188564003	0.426822204628032
"[Ruminococcus] gnavus_species_00035"	1.83502061511524	1.59708909329927	1.45372548196271	1.6968648997384	1.1574965242399	0.552563418285413	0	1.16789378574918	0.695891258073096	0	0.954451636465976	0.863965684709347	0.666936335403383	2.10061315621677	1.33313779343752	1.53723870643948	1.72771656851455	1.4629535951909	1.79736296470731	2.07669441124498	2.17572152333334	1.76226597054891
"Alistipes finegoldii_species_00036"	2.47650254497139	2.71598483922268	2.89710931253795	2.85026706724375	2.76165574181747	2.4016302118917	2.37680301504089	2.22425905762591	2.45252770565963	2.42403463571816	2.22057970694324	2.19380891806804	2.4130421019205	2.35113727112617	2.94185933230466	2.23718425594196	0.807732514898362	0.531885179875095	0	0	0.306790726833075	0.426822204628032
"Sellimonas intestinalis_species_00037"	1.68844663170417	0.966591960758173	1.19389061007022	1.19603413021112	0.779180994393433	1.3706974103536	1.94555716772628	2.18716722897102	2.0214905084248	0.611440270919075	1.2663258687225	1.43941820599436	1.40824310406647	1.15657469504096	0.594781501495411	0.847120550042814	1.94332987082345	1.47477239371883	1.83159204977273	1.99824053649448	2.25935548740513	0.426822204628032
"[Clostridium] innocuum_species_00038"	1.83001578731887	1.47579579680537	1.21858173913627	1.75964993226585	1.29978389042653	1.29283744063605	1.9715964234178	2.36599683569377	1.11038900959847	1.2421881971053	2.24462350963743	1.78946652776795	1.75958712447021	1.10288759165191	2.22332164629145	0	1.79560031364894	1.5871478337674	0	1.84520338505821	2.13521274427905	2.20818216438832
"[Clostridium] innocuum_species_00039"	2.07101526167272	1.65370607245834	1.62469407087328	2.03263381186924	1.60806377107845	1.54457756988625	2.17079064944188	2.57894493553683	1.27510532895208	1.29056906759728	2.47299091823284	1.94492277215124	1.94678289323291	0.637010226302034	2.47602157316757	0.321567365254288	2.17384589737618	1.82404102167465	0	2.37590063100588	2.39161021822424	2.4207645269919
"Blautia pseudococcoides_species_00040"	2.15485508895937	1.12676084061939	2.06517575970168	1.80406544868246	1.57070611432097	2.21860081009954	2.66171281230599	2.59002389943014	2.48471142277952	2.12964005391148	2.59703162069625	2.63741145190938	2.89513102153162	1.46759763415805	1.53461713468437	0.684753380374956	2.15776964011127	1.87793914611231	2.23226631371144	2.14312090308349	2.60470329632616	2.07200662211444
"Akkermansia muciniphila_species_00041"	2.40637754658929	2.0719221953783	2.09168680721946	2.19468625881964	1.90370633880695	2.54377084881216	2.13760129872283	2.05198606714291	2.46450863484719	2.73424985289745	2.56726098959386	2.75605413405572	2.28199560293353	1.95928325713244	2.23952178592299	1.93728865089109	2.70045819606484	2.77713037567786	2.65168971116725	2.44258625488959	0.913121667949047	2.50333210831847
"Blautia pseudococcoides_species_00042"	2.30955967304279	1.30690488384158	2.25572432466167	1.93905652188694	1.74069736373841	2.42426286536061	2.83920597719885	2.70303549776409	2.60894143798528	2.29795619956898	2.78277264273715	2.78487564471582	3.03001795556367	1.53595340051632	1.69803109607279	0.504294120019705	2.28873531213823	2.05056315861644	2.35656858286518	2.35749667937601	2.78448169109026	2.31872498221981
"[Clostridium] innocuum_species_00043"	1.90389946475173	1.74868378781904	1.54190590882924	1.93517165508422	1.57070611432097	1.56021346979036	2.18648023077783	2.50044103834407	1.25163554048182	1.37365590823513	2.37431574985781	1.94492277215124	1.86858235800355	0.637010226302034	2.41273086902155	0	2.06024941955749	1.77435219087895	1.05252579534145	2.25157067106893	2.31024235415446	2.32219663154006
"Blautia pseudococcoides_species_00044"	2.37881819457614	1.38742869682816	2.20432213749524	1.99008350739174	1.75793440838003	2.42426286536061	2.84600879099067	2.78571332688626	2.67376322558269	2.24027655397731	2.8056121610293	2.81105680549587	3.0772096160315	1.10288759165191	1.79660171095483	0.573118292193819	2.36956011529144	2.12180253222291	2.39419788104094	2.37590063100588	2.79030172331449	2.29729129697084
"Alistipes finegoldii_species_00045"	1.70217474858102	1.99448667050251	2.27088117159864	2.19253406657326	2.09191442519431	1.76464929873174	1.69949189016469	1.69895525882422	1.74440525538365	1.7282295713085	1.59732588506824	1.45890329761378	1.70851852468151	1.74842821266517	2.25983383918908	1.58929403908872	0	0.255528344528688	0	0	0	0
"Alistipes finegoldii_species_00046"	2.32593302784247	2.60526940075463	2.82916287522914	2.72836894556877	2.67065295704356	2.3904236372581	2.29499605464427	2.09508465407627	2.35219104566924	2.39442861300478	2.16808782641416	2.13370302006107	2.27574957614059	2.31058257474968	2.87337422530561	2.12261557547579	0.807732514898362	0	0	0	0	0
"Sellimonas intestinalis_species_00047"	1.80939897223183	0.896691266678435	1.04361505911515	1.19603413021112	1.10380033811696	1.35865195398574	1.95877192276304	2.13428969895135	1.88268911366781	1.21581401370056	1.10183876280143	1.32622526769379	1.32314057636249	1.10288759165191	0.645662093517983	0.8118597528297	2.01718147779765	1.47477239371883	1.79736296470731	1.77928915066988	2.21549542153979	0.77928884121165
"Blautia pseudococcoides_species_00048"	2.03172027030885	1.0796439737404	1.94374679245385	1.66170411469914	1.36708605011063	2.17982345775433	2.50128555784577	2.5057859324542	2.37091281535786	2.03353482949183	2.52220427808387	2.50900276947429	2.78376395671569	1.2043492536662	1.43777736961798	0.573118292193819	2.02466263585598	1.75030151022816	2.03742295823061	1.90241930134589	2.49570884790362	2.01278094125858
"[Clostridium] innocuum_species_00049"	1.72839394843516	1.38742869682816	1.19389061007022	1.6071433551549	1.3117503682053	1.21523643829302	1.87268165904865	2.12161055947716	0.899721486138015	1.09061880148632	2.05886625083154	1.52912516828789	1.73843139640983	0.426121593060099	2.16352030113066	0.504294120019705	1.75615545889774	1.50841343967382	0.788367424649456	1.95296728421984	2.03252774767387	2.00567263424094
"[Ruminococcus] gnavus_species_00050"	2.90284313288369	2.67248603449095	2.76183285114316	2.8263717069811	2.31156858248774	1.80579909853553	1.78506183841839	2.12161055947716	1.87126099163898	1.26705199436908	1.85481402063395	1.67851853706854	1.79903727520772	3.2525309569243	2.47531141390059	2.65600443280571	2.83293829681094	2.48144245024569	3.15710766297658	3.20631567593353	3.29383565675287	2.86229949567669
"Sellimonas intestinalis_species_00051"	1.24196401006096	0.375955920384595	0.668095505677917	0.751559356481905	0.325161740156214	0.740046141134096	1.4511048791933	1.3533247158289	1.50141901215946	0.708968490596744	0.729650734786075	1.04521736783472	0.867928393548331	0.778355052813478	0.392127008140444	0.422470829076574	1.35586665292316	0.869729430789153	0.788367424649456	1.03581258152547	1.81060725035139	0
"[Ruminococcus] gnavus_species_00052"	2.83128012533014	2.55332361019409	2.66955193768992	2.73398657890151	2.23843676045023	1.67435121622439	1.76519755687838	2.14049310546865	1.86543214500972	0.855801972308225	1.60524046174243	1.27115075759534	1.70851852468151	3.14771458175723	2.3491972588205	2.57911249590341	2.76029392784784	2.33863066207694	3.03382212477288	3.06611305759413	3.18549828927224	2.75032518420856
"Sellimonas intestinalis_species_00053"	1.27930381690143	0.375955920384595	0.45154734800457	0.80737134613936	0.426741269089006	0.358804340431303	1.23938391380423	1.3533247158289	1.39424288540956	0.485469230274079	0.592250860374998	0.93313159716286	0.867928393548331	0.637010226302034	0.296191247875021	0.422470829076574	1.38915403276292	0.991742820490708	1.21559644531058	1.03581258152547	1.60222090368766	0.426822204628032
"Akkermansia muciniphila_species_00054"	2.31122506747011	2.08193791355527	2.078633544418	2.19037115577156	1.86586145701687	2.49575289447639	2.05210904756493	2.0287189737375	2.3483478580837	2.67140045041666	2.46978872656979	2.69967854379081	2.25425584114734	1.85149945673016	2.19035934085217	1.97671979977635	2.64012475421498	2.70248749579945	2.51187979948594	2.3935562873868	0.708150848846402	2.44748263765892
"[Ruminococcus] gnavus_species_00055"	2.38306524627095	2.15886375818383	2.22372500467427	2.27125044274045	1.8207606436972	1.51150834768343	1.23938391380423	1.69895525882422	1.29737154677017	0.611440270919075	1.21168115295293	0.93313159716286	1.21719445975643	2.71569027929589	1.93238850192195	2.15546380396316	2.29673704285865	1.85910465978492	2.46855474626399	2.66689196240378	2.7373364456382	2.34901384006146
"[Ruminococcus] gnavus_species_00056"	2.62107752810024	2.42148944854003	2.46223908971062	2.53735233843308	2.08201193034859	1.53654332208874	1.52771684077795	1.92073439541922	1.60902635682631	0.788561386075424	1.54654685544572	0.93313159716286	1.49229781884061	2.94522018234782	2.1998437474969	2.39981523593889	2.60843120838036	2.15953669944221	2.88785476170115	2.93388317912359	2.99730973512482	2.60088051427837
"Alistipes finegoldii_species_00057"	2.75462878072075	2.96664595676857	3.18144546633036	3.09073009580696	3.02466960953783	2.71382379460392	2.65127046076943	2.53654343986613	2.67739744250468	2.7276062361764	2.55510904658548	2.47179915127398	2.64450749642907	2.5997631255991	3.22932275381013	2.47616939948931	0.807732514898362	0.531885179875095	0	0	0.306790726833075	0.426822204628032
"Ruthenibacterium lactatiformans_species_00058"	0.905952494741555	1.0796439737404	1.56412881571179	1.58148458776255	1.3117503682053	2.50457033999468	2.16272805476487	2.29875080144284	1.51477931090799	2.02937774437616	1.62815391622349	1.04521736783472	1.80527746522564	0.970255132709811	1.97937353116767	1.11612105059848	1.66455736699573	2.26397162276157	2.0765848929332	1.77928915066988	1.59093226563306	2.29361387106382
"Flavonifractor plautii_species_00059"	1.13157039234132	1.70378615778592	1.30532225395581	1.35545771262203	1.84562588427716	1.76464929873174	1.07562903117632	1.03341010225245	0.996534871306518	1.37365590823513	1.4459725238048	1.37509504510678	1.43810579315501	1.24738532746449	1.68066487308468	1.37079842613099	1.5906238554341	1.73134701386247	1.92056698515402	1.84520338505821	1.24122995859957	1.89158187347389
"[Clostridium] innocuum_species_00060"	2.24296761185429	1.92927861290269	1.62469407087328	2.19895890893204	1.74069736373841	1.72971008764743	2.35644974070786	2.67337456366167	1.6194895441881	1.60321203189526	2.62338997779942	2.17223218630977	2.14169683551685	0.778355052813478	2.66330978721294	0.6325129693216	2.31989395052969	1.98374452130143	1.21559644531058	2.48663820065171	2.57726316843641	2.57268164429213
"Alistipes finegoldii_species_00061"	2.72102659779338	2.92536471095617	3.12928171164324	3.04595012684278	2.97456723362585	2.61631452938625	2.56696857798189	2.48954976785652	2.66079849472045	2.63979943087487	2.4270412814507	2.39512339943647	2.60607396066964	2.5516938626651	3.16346085853256	2.40265177348033	0.807732514898362	0.415327547058457	0.788367424649456	1.03581258152547	0	0.77928884121165
"Enterocloster bolteae_species_00062"	2.65999959135483	1.27636500167332	2.43685875192464	2.37625873894903	2.09967699832659	2.79519580925758	3.11702917645499	3.00615995722201	3.16611893475086	2.68082210262673	2.92427919529561	2.57210216893849	2.91770711456529	1.63032753627109	1.76128677594931	0.910065173146343	2.40803166013478	2.69130179865359	2.03742295823061	2.17287583268549	2.62736874636271	2.79328700666259
"Escherichia coli_species_00063"	2.64484673354482	3.12679818292418	2.68622255567931	2.77592623549796	3.18699703700543	1.65006803076503	2.15451294364499	2.24893865386783	1.88268911366781	0	0.833869342112244	0.680016964812908	0.450593316162596	2.91282054592794	2.43356643711372	3.31842324556921	0.807732514898362	0	0	1.84520338505821	0	2.01977477432656
"Alistipes finegoldii_species_00064"	2.569239978372	2.79560154366555	3.0044504550216	2.90418954128512	2.83931273598892	2.51406713700221	2.47035274192674	2.29010871897524	2.51335580244424	2.55649549201996	2.37431574985781	2.19380891806804	2.4924532127678	2.49300415435009	3.02810175634707	2.23441648306612	0	0.255528344528688	0	0	0.306790726833075	0.426822204628032
"Flavonifractor plautii_species_00065"	1.52022004257255	2.04582320334193	1.68609533359399	1.70356792638415	2.1572371944719	2.1492747233648	1.23938391380423	1.27043166879813	1.5873119453135	1.82518685913702	1.79831687893264	1.68986074605958	1.98116721254765	1.61302244513018	2.05853795708009	1.71142842902622	2.05336152911391	2.13474831239926	2.2451564607466	2.0392366246999	1.9508354359615	2.33581219458019
"Alistipes finegoldii_species_00066"	2.71777964769899	2.99537108194999	3.18947574313318	3.09856862199608	3.03438984687085	2.73589643536533	2.62681459639078	2.51628233847927	2.74434308067083	2.74803886592225	2.55422789966785	2.49695223709691	2.65074237921392	2.61933729436943	3.22831977692185	2.44908508299477	1.07356586473534	0.415327547058457	0	0	0	1.04263354572764
"[Ruminococcus] gnavus_species_00067"	2.97772696462231	2.78396085089543	2.84305974591062	2.88534688748911	2.4150889854031	1.8742656949031	1.9033141616459	2.21915026622432	1.92561258564032	1.01123226584443	1.98373609273868	1.66687214856896	1.89958056160249	3.34154704039862	2.57292515400595	2.77885781780474	2.88196434361085	2.53536110706282	3.14925954194193	3.29074552036806	3.37916974986484	2.9512409265839
"Alistipes finegoldii_species_00068"	2.70319743317382	2.9196476549449	3.1283963560017	3.03461573725453	2.95515471902543	2.6605471255103	2.67940372189823	2.43684705395828	2.67193464883153	2.64992397146733	2.45341373147297	2.42082977742334	2.59111735442682	2.5265831012041	3.15134316248761	2.42019867327924	0.807732514898362	0.255528344528688	0	1.03581258152547	0.306790726833075	0.426822204628032
"Ruthenibacterium lactatiformans_species_00069"	0.691813225058383	0.375955920384595	1.11008024283327	0.941481674991461	1.04251592130181	1.99399700493764	1.62204227894348	1.79069248451369	0.899721486138015	1.42696312432037	1.10183876280143	0.354523823985483	1.19250856085801	0	1.54077348542054	0.504294120019705	1.18924095330718	1.81879258113964	1.67472645682757	1.31637167510229	1.31191084943302	1.66409296057359
"Escherichia coli_species_00070"	2.74125127244103	3.23388137812657	2.81419797901463	2.8879649880548	3.28888722621679	1.7834209687854	2.22339026722957	2.46106314081414	1.98295976371528	0.307305972593062	0.784878762199784	0.354523823985483	0	3.06507656060084	2.57064851086004	3.4332680324932	1.18924095330718	0.623687780040717	0.788367424649456	2.14312090308349	0	2.01278094125858
"Ruthenibacterium lactatiformans_species_00071"	1.46555555314107	1.0796439737404	1.91574633795101	1.95425753258608	1.72730522437266	2.88018220613981	2.50868636682249	2.63763479678264	1.86543214500972	2.47928823884852	1.91259938956229	1.35134718912649	2.13594822059742	1.2043492536662	2.42487307077787	1.41875772605295	2.10562870798062	2.61059504007251	2.3850917810885	2.3181696928158	1.90339579915722	2.54872530108314
"[Ruminococcus] gnavus_species_00072"	2.24296761185429	2.08193791355527	2.11362651367303	2.1173440239084	1.60806377107845	1.14131470434632	1.16517934730548	1.69895525882422	1.27510532895208	0.485469230274079	1.24886391929784	0.781658492851987	0.918499190317273	2.53931994363674	1.77218600470683	1.93174993206476	2.06702977170986	1.76846322975033	2.32603955539166	2.44258625488959	2.55299282938029	2.14540999930297
